No.,Time,Src Port,Dst Port,Source,Destination,Protocol,Length
1295,2019-12-02 00:59:56,47578,443,192.168.1.158,216.58.202.46,TCP,66
1296,2019-12-02 00:59:56,47578,443,192.168.1.158,216.58.202.46,TLSv1.2,105
1297,2019-12-02 00:59:56,443,47578,216.58.202.46,192.168.1.158,TCP,66
1298,2019-12-02 00:59:58,,,192.168.1.1,224.0.0.1,IGMPv3,60
1299,2019-12-02 00:59:59,,,192.168.1.1,224.0.0.22,IGMPv3,70
1300,2019-12-02 01:00:03,,,192.168.1.254,224.0.0.22,IGMPv3,60
1301,2019-12-02 01:00:06,39248,443,192.168.1.158,13.227.93.125,TCP,66
1302,2019-12-02 01:00:06,39246,443,192.168.1.158,13.227.93.125,TCP,66
1303,2019-12-02 01:00:06,443,39246,13.227.93.125,192.168.1.158,TCP,66
1304,2019-12-02 01:00:06,443,39248,13.227.93.125,192.168.1.158,TCP,66
1305,2019-12-02 01:00:06,443,38432,107.20.240.232,192.168.1.158,TLSv1.2,105
1306,2019-12-02 01:00:06,38432,443,192.168.1.158,107.20.240.232,TCP,66
1307,2019-12-02 01:00:06,38432,443,192.168.1.158,107.20.240.232,TLSv1.2,105
1308,2019-12-02 01:00:06,443,38432,107.20.240.232,192.168.1.158,TLSv1.2,90
1309,2019-12-02 01:00:06,38432,443,192.168.1.158,107.20.240.232,TLSv1.2,90
1310,2019-12-02 01:00:06,38432,443,192.168.1.158,107.20.240.232,TCP,66
1311,2019-12-02 01:00:06,443,38432,107.20.240.232,192.168.1.158,TCP,60
1312,2019-12-02 01:00:06,443,38432,107.20.240.232,192.168.1.158,TCP,60
1313,2019-12-02 01:00:06,443,38432,107.20.240.232,192.168.1.158,TCP,60
1314,2019-12-02 01:00:06,,,192.168.1.151,224.0.0.22,IGMPv3,60
1315,2019-12-02 01:00:07,39246,443,192.168.1.158,13.227.93.125,TLSv1.2,404
1316,2019-12-02 01:00:07,443,39246,13.227.93.125,192.168.1.158,TCP,1514
1317,2019-12-02 01:00:07,39246,443,192.168.1.158,13.227.93.125,TCP,66
1318,2019-12-02 01:00:07,443,39246,13.227.93.125,192.168.1.158,TCP,1514
1319,2019-12-02 01:00:07,39246,443,192.168.1.158,13.227.93.125,TCP,66
1320,2019-12-02 01:00:07,443,39246,13.227.93.125,192.168.1.158,TLSv1.2,1145
1321,2019-12-02 01:00:07,39246,443,192.168.1.158,13.227.93.125,TCP,66
1322,2019-12-02 01:00:07,39246,443,192.168.1.158,13.227.93.125,TLSv1.2,404
1323,2019-12-02 01:00:07,39246,443,192.168.1.158,13.227.93.125,TLSv1.2,97
1324,2019-12-02 01:00:07,39246,443,192.168.1.158,13.227.93.125,TCP,66
1325,2019-12-02 01:00:07,443,39246,13.227.93.125,192.168.1.158,TCP,66
1326,2019-12-02 01:00:07,443,39246,13.227.93.125,192.168.1.158,TCP,66
1327,2019-12-02 01:00:07,39246,443,192.168.1.158,13.227.93.125,TCP,66
1328,2019-12-02 01:00:09,47977,53,192.168.1.158,200.42.4.199,DNS,74
1329,2019-12-02 01:00:09,53,47977,200.42.4.199,192.168.1.158,DNS,90
1330,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,74
1331,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TCP,74
1332,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1333,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,696
1334,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TCP,66
1335,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,278
1336,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1337,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,130
1338,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,236
1339,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,495
1340,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TCP,66
1341,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TCP,66
1342,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TCP,66
1343,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,630
1344,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1345,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,97
1346,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,97
1347,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1348,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TCP,66
1349,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,463
1350,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1351,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1352,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1353,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,4320
1354,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1355,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1106
1356,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1357,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1358,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1359,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1360,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1361,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1362,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1363,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1364,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1365,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1366,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1367,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1309
1368,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1369,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1370,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,2902
1371,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1372,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1373,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,2727
1374,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1375,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1376,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1377,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1378,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1379,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1380,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1381,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1382,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1383,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1384,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,2902
1385,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1386,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1387,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1388,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1389,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1390,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1391,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1392,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1393,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1394,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1395,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1396,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1397,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1398,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,2902
1399,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1400,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1401,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1402,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1403,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1404,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1405,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1406,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1407,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1408,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1409,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1410,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1411,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1412,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1413,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1414,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1415,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1416,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,471
1417,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1418,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,292
1419,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1420,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1210
1421,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1422,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,97
1423,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,105
1424,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66
1425,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,105
1426,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TCP,66
1427,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,221
1428,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,101
1429,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TCP,66
1430,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TCP,66
1431,2019-12-02 01:00:09,34593,53,192.168.1.158,200.42.4.199,DNS,87
1432,2019-12-02 01:00:10,53,34593,200.42.4.199,192.168.1.158,DNS,103
1433,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TCP,74
1434,2019-12-02 01:00:10,443,53860,172.217.30.234,192.168.1.158,TCP,74
1435,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TCP,66
1436,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TLSv1.3,709
1437,2019-12-02 01:00:10,443,53860,172.217.30.234,192.168.1.158,TCP,66
1438,2019-12-02 01:00:10,443,53860,172.217.30.234,192.168.1.158,TLSv1.3,278
1439,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TCP,66
1440,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TLSv1.3,130
1441,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TLSv1.3,236
1442,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TLSv1.3,490
1443,2019-12-02 01:00:10,443,53860,172.217.30.234,192.168.1.158,TLSv1.3,630
1444,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TCP,66
1445,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TLSv1.3,97
1446,2019-12-02 01:00:10,443,53860,172.217.30.234,192.168.1.158,TCP,66
1447,2019-12-02 01:00:10,443,53860,172.217.30.234,192.168.1.158,TLSv1.3,97
1448,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TCP,66
1449,2019-12-02 01:00:10,443,53860,172.217.30.234,192.168.1.158,TCP,66
1450,2019-12-02 01:00:10,443,53860,172.217.30.234,192.168.1.158,TLSv1.3,383
1451,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TCP,66
1452,2019-12-02 01:00:10,443,53860,172.217.30.234,192.168.1.158,TLSv1.3,556
1453,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TCP,66
1454,2019-12-02 01:00:10,443,53860,172.217.30.234,192.168.1.158,TLSv1.3,105
1455,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TCP,66
1456,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TLSv1.3,105
1457,2019-12-02 01:00:10,443,53860,172.217.30.234,192.168.1.158,TCP,66
1458,2019-12-02 01:00:11,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,319
1459,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TCP,66
1460,2019-12-02 01:00:11,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,238
1461,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,262
1462,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,245
1463,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,98
1464,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,97
1465,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,105
1466,2019-12-02 01:00:11,52818,443,192.168.1.158,172.217.172.68,TCP,66
1467,2019-12-02 01:00:11,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,105
1468,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TCP,66
1469,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TCP,66
1470,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,137
1471,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,262
1472,2019-12-02 01:00:11,52818,443,192.168.1.158,172.217.172.68,TCP,66
1473,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,98
1474,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,97
1475,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,105
1476,2019-12-02 01:00:11,52818,443,192.168.1.158,172.217.172.68,TCP,66
1477,2019-12-02 01:00:11,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,105
1478,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TCP,66
1479,2019-12-02 01:00:11,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,239
1480,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TCP,66
1481,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,137
1482,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,225
1483,2019-12-02 01:00:11,52818,443,192.168.1.158,172.217.172.68,TCP,66
1484,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,98
1485,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,97
1486,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,105
1487,2019-12-02 01:00:11,52818,443,192.168.1.158,172.217.172.68,TCP,66
1488,2019-12-02 01:00:11,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,105
1489,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TCP,66
1490,2019-12-02 01:00:12,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,306
1491,2019-12-02 01:00:12,443,52818,172.217.172.68,192.168.1.158,TCP,66
1492,2019-12-02 01:00:12,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,220
1493,2019-12-02 01:00:12,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1494,2019-12-02 01:00:12,52818,443,192.168.1.158,172.217.172.68,TCP,66
1495,2019-12-02 01:00:12,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,4320
1496,2019-12-02 01:00:12,52818,443,192.168.1.158,172.217.172.68,TCP,66
1497,2019-12-02 01:00:12,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
1498,2019-12-02 01:00:12,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1183
1499,2019-12-02 01:00:12,52818,443,192.168.1.158,172.217.172.68,TCP,66
1500,2019-12-02 01:00:12,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484
